site_id,date,visit_no,season,location,snail_id,snail_no,sex,shell_height_mm,infection_status,trematode_species,snail_quadrat_no,snail_density,lt_height_ft,water_temp_C,air_temp_C,salinity_ppt,grass_quadrat_no,water_depth_cm,quadrat_distance_m,shoot_density,grass_species_1,no_blades_1,blade1_length_cm_1,blade2_length_cm_1,blade3_length_cm_1,blade4_length_cm_1,blade5_length_cm_1,grass_species_2,no_blades_2,blade1_length_cm_2,blade2_length_cm_2,blade3_length_cm_2,blade4_length_cm_2,blade5_length_cm_2,tin_wt_g,dry_filter_wt_g,tin_dry_filter_wt_g,wet_filter_wt_g,tin_filter_epibiont_wt_g,epibiont_biomass_mg,foil_wt_g,grass_dry_wt_g
PKS,20240423,1,early summer,bogue,PKS_1_95,95,1,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKS,20240423,1,early summer,bogue,PKS_1_96,96,1,17.4,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKS,20240423,1,early summer,bogue,PKS_1_97,97,1,20.1,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKS,20240423,1,early summer,bogue,PKS_1_98,98,1,17.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKS,20240423,1,early summer,bogue,PKS_1_99,99,0,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKS,20240423,1,early summer,bogue,PKS_1_100,100,0,15.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_01,1,0,14.5,0,,Q1,71,-0.4,25.6,24.4,29.3,Q1,4,3.05,0,,0,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_02,2,1,16,0, ,Q2,54,,,,,Q2,8,4.06,0,,0,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_03,3,0,14.9,0, ,Q3,82,,,,,Q3,11,3.71,0,,0,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_04,4,1,16.5,0, ,Q4,38,,,,,Q4,12,3.74,0,,0,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_05,5,1,16.1,0, ,Q5,44,,,,,Q5,5,6.13,0,,0,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_06,6,1,15.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_07,7,0,15,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_08,8,0,14.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_09,9,1,16.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_10,10,1,16.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_11,11,1,15,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_12,12,1,17.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_13,13,1,16.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_14,14,0,14.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_15,15,1,17.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_16,16,1,17.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_17,17,1,17.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_18,18,1,16.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_19,19,1,15.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_20,20,1,16.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_21,21,1,16.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_22,22,1,18,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_23,23,1,17.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_24,24,1,16.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_25,25,0,14.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_26,26,0,14.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_27,27,1,17.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_28,28,1,15.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_29,29,1,15.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_30,30,1,15.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_31,31,1,15.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_32,32,0,14.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_33,33,0,14.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_34,34,0,15.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_35,35,1,15.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_36,36,0,13.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_37,37,0,14.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_38,38,0,15.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_39,39,1,17.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_40,40,1,14.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_41,41,1,17.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_42,42,1,15.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_43,43,1,17.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_44,44,0,15.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_45,45,0,14.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_46,46,0,15.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_47,47,0,13.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_48,48,1,17.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_49,49,1,18.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_50,50,1,17.9,1,HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_51,51,0,15.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_52,52,1,16,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_53,53,0,15.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_54,54,1,15.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_55,55,1,16,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_56,56,1,16.5,1,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_57,57,1,18.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_58,58,1,15.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_59,59,1,16.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_60,60,0,15.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_61,61,1,15.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_62,62,1,16.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_63,63,1,16.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_64,64,0,14.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_65,65,1,17,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_66,66,1,15.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_67,67,1,15,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_68,68,1,17.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_69,69,0,15.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_70,70,0,14.5,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_71,71,1,16.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_72,72,1,16.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_73,73,1,18.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_74,74,0,15.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_75,75,1,16.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_76,76,1,17.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_77,77,0,13.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_78,78,1,16.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_79,79,0,15,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_80,80,1,17.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_81,81,1,18,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_82,82,1,17.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_83,83,1,17,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_84,84,0,16.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_85,85,0,15.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_86,86,1,16.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_87,87,1,15.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_88,88,0,15.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_89,89,0,16.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_90,90,0,14.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_91,91,1,17.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_92,92,1,17.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_93,93,0,14.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_94,94,0,14.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_95,95,1,17.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_96,96,0,14.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_97,97,1,15.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_98,98,1,16.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_99,99,0,14.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,20240505,1,early summer,back,CI_1_100,100,0,14.1,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_01,1,1,13.1,0, ,Q1,45,0.2,21.1,20,29.3,Q1,33,3.57,258,halodule,5,,,,,,zostera,5,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_02,2,1,13.3,0, ,Q2,15,,,,,Q2,37,4.5,76,halodule,5,,,,,,zostera,5,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_03,3,1,14,0, ,Q3,138,,,,,Q3,41,2.62,40,halodule,5,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_04,4,0,13.3,0, ,Q4,258,,,,,Q4,32,4.6,112,halodule,5,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_05,5,1,14.7,0, ,Q5,46,,,,,Q5,34,10.44,3,halodule,5,,,,,,zostera,5,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_06,6,1,14.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_07,7,0,14,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_08,8,1,14.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_09,9,1,12.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_10,10,1,12.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_11,11,1,14.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_12,12,1,13.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_13,13,1,12.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_14,14,1,13.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_15,15,1,13.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_16,16,1,13.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_17,17,1,13,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_18,18,0,13.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_19,19,1,15,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_20,20,1,12.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_21,21,1,12.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_22,22,1,15.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_23,23,1,13.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_24,24,1,14.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_25,25,1,13.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_26,26,1,13.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_27,27,1,13.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_28,28,0,13,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_29,29,1,13.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_30,30,1,13.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_31,31,1,14.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_32,32,0,15.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_33,33,1,12.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_34,34,1,12,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_35,35,1,14.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_36,36,0,14.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_37,37,0,13.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_38,38,1,14.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_39,39,1,14,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_40,40,1,13.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_41,41,1,13.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_42,42,0,14.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_43,43,0,12.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_44,44,1,14,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_45,45,0,11.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_46,46,1,15.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_47,47,1,14.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_48,48,1,13.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_49,49,1,14,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_50,50,1,14.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_51,51,1,12.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_52,52,1,12,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_53,53,0,13.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_54,54,1,13.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_55,55,1,13,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_56,56,1,12.7,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_57,57,1,12.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_58,58,1,11.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_59,59,1,13.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_60,60,0,14.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_61,61,1,15.2,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_62,62,1,14.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_63,63,1,13.5,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_64,64,0,13.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_65,65,0,13.7,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_66,66,1,13.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_67,67,0,14.1,1,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_68,68,1,14.3,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_69,69,1,13,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_70,70,1,14.4,1,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_71,71,1,14.5,1,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_72,72,1,12.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_73,73,1,12.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_74,74,1,11.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_75,75,1,14.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_76,76,1,13.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_77,77,1,13.3,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_78,78,1,11.8,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_79,79,0,12.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_80,80,1,14.9,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_81,81,1,15,1,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_82,82,0,12,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_83,83,1,14,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_84,84,1,13.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_85,85,1,14.1,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_86,86,1,13,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_87,87,1,13.7,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_88,88,1,13.6,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_89,89,1,12.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_90,90,0,14,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_91,91,1,12.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_92,92,1,11.7,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_93,93,0,13,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_94,94,0,13.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_95,95,0,13.9,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240519,1,early summer,straits,OH_1_96,96,1,13.4,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
